Interaction index,Player index,Opponent index,Repetition,Player name,Opponent name,Actions,Score,Score difference,Turns,Score per turn,Score difference per turn,Win,Winner List,Initial cooperation,Cooperation count,CC count,CD count,DC count,DD count,CC to C count,CC to D count,CD to C count,CD to D count,DC to C count,DC to D count,DD to C count,DD to D count,Good partner
896,12,5,6,First by Tullock,"First by Stein and Rapoport: 0.05: (D, D)",CCCCCCCCCCCCCDCDCCDCDCCCDCCCDDCDDDDDCDCDCDDDDDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,266,0,200,1.33,0.0,0,"[0, 0, 1]",True,28,18,10,10,162,14,4,3,7,7,3,3,158,1
897,5,12,7,"First by Stein and Rapoport: 0.05: (D, D)",First by Tullock,CCCCCCCCCCCCCCDCDCCDCDCCCDCCCDDCDDDDDCDCDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,266,0,200,1.33,0.0,0,"[0, 0, 1]",True,28,18,10,10,162,18,0,0,10,9,1,0,161,1
897,12,5,7,First by Tullock,"First by Stein and Rapoport: 0.05: (D, D)",CCCCCCCCCCCCCDCDCCDCDCCCDCCCDDCDDDDDCDCDCDDDDDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,266,0,200,1.33,0.0,0,"[0, 0, 1]",True,28,18,10,10,162,14,4,3,7,7,3,3,158,1
898,5,12,8,"First by Stein and Rapoport: 0.05: (D, D)",First by Tullock,CCCCCCCCCCCCCCDCDCCDCDCCCDCCCDDCDDDDDCDCDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,266,0,200,1.33,0.0,0,"[0, 0, 1]",True,28,18,10,10,162,18,0,0,10,9,1,0,161,1
898,12,5,8,First by Tullock,"First by Stein and Rapoport: 0.05: (D, D)",CCCCCCCCCCCCCDCDCCDCDCCCDCCCDDCDDDDDCDCDCDDDDDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,266,0,200,1.33,0.0,0,"[0, 0, 1]",True,28,18,10,10,162,14,4,3,7,7,3,3,158,1
899,5,12,9,"First by Stein and Rapoport: 0.05: (D, D)",First by Tullock,CCCCCCCCCCCCCCDCDCCDCDCCCDCCCDDCDDDDDCDCDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,266,0,200,1.33,0.0,0,"[0, 0, 1]",True,28,18,10,10,162,18,0,0,10,9,1,0,161,1
899,12,5,9,First by Tullock,"First by Stein and Rapoport: 0.05: (D, D)",CCCCCCCCCCCCCDCDCCDCDCCCDCCCDDCDDDDDCDCDCDDDDDCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,266,0,200,1.33,0.0,0,"[0, 0, 1]",True,28,18,10,10,162,14,4,3,7,7,3,3,158,1
900,5,13,0,"First by Stein and Rapoport: 0.05: (D, D)",First by Anonymous,CCCCDCCDCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,591,460,200,2.955,2.3,1,"[1, 0, 0]",True,9,4,5,97,94,4,0,1,4,3,93,0,94,0
900,13,5,0,First by Anonymous,"First by Stein and Rapoport: 0.05: (D, D)",CCDDCCDCDDCCDDCDCDCDCDDCDCCDCDDDCCCCDDCCCCDCCCCCDCDDCCCCDDDCDDDDDDDDDCDDDCCCDCCDCCCDDDDCCCCDDCDCDDDDCCCCCDCCDCCDCDCCDCCDCDDCCDCCCDCCCDDCDDCDDCDCCDDDDDCDCDCCDDCDCDCDCCDDCCDCCCDDDCDCDDCDDDCCDCCDDCDDDDCC,131,-460,200,0.655,-2.3,0,"[1, 0, 0]",True,101,4,97,5,94,1,3,46,50,2,3,51,43,1
901,5,13,1,"First by Stein and Rapoport: 0.05: (D, D)",First by Anonymous,CCCCDCCDCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,591,460,200,2.955,2.3,1,"[1, 0, 0]",True,9,4,5,97,94,4,0,1,4,3,93,0,94,0
901,13,5,1,First by Anonymous,"First by Stein and Rapoport: 0.05: (D, D)",CCDDCCDCDDCCDDCDCDCDCDDCDCCDCDDDCCCCDDCCCCDCCCCCDCDDCCCCDDDCDDDDDDDDDCDDDCCCDCCDCCCDDDDCCCCDDCDCDDDDCCCCCDCCDCCDCDCCDCCDCDDCCDCCCDCCCDDCDDCDDCDCCDDDDDCDCDCCDDCDCDCDCCDDCCDCCCDDDCDCDDCDDDCCDCCDDCDDDDCC,131,-460,200,0.655,-2.3,0,"[1, 0, 0]",True,101,4,97,5,94,1,3,46,50,2,3,51,43,1
902,5,13,2,"First by Stein and Rapoport: 0.05: (D, D)",First by Anonymous,CCCCDCCDCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,591,460,200,2.955,2.3,1,"[1, 0, 0]",True,9,4,5,97,94,4,0,1,4,3,93,0,94,0
902,13,5,2,First by Anonymous,"First by Stein and Rapoport: 0.05: (D, D)",CCDDCCDCDDCCDDCDCDCDCDDCDCCDCDDDCCCCDDCCCCDCCCCCDCDDCCCCDDDCDDDDDDDDDCDDDCCCDCCDCCCDDDDCCCCDDCDCDDDDCCCCCDCCDCCDCDCCDCCDCDDCCDCCCDCCCDDCDDCDDCDCCDDDDDCDCDCCDDCDCDCDCCDDCCDCCCDDDCDCDDCDDDCCDCCDDCDDDDCC,131,-460,200,0.655,-2.3,0,"[1, 0, 0]",True,101,4,97,5,94,1,3,46,50,2,3,51,43,1
903,5,13,3,"First by Stein and Rapoport: 0.05: (D, D)",First by Anonymous,CCCCDCCDCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,591,460,200,2.955,2.3,1,"[1, 0, 0]",True,9,4,5,97,94,4,0,1,4,3,93,0,94,0
903,13,5,3,First by Anonymous,"First by Stein and Rapoport: 0.05: (D, D)",CCDDCCDCDDCCDDCDCDCDCDDCDCCDCDDDCCCCDDCCCCDCCCCCDCDDCCCCDDDCDDDDDDDDDCDDDCCCDCCDCCCDDDDCCCCDDCDCDDDDCCCCCDCCDCCDCDCCDCCDCDDCCDCCCDCCCDDCDDCDDCDCCDDDDDCDCDCCDDCDCDCDCCDDCCDCCCDDDCDCDDCDDDCCDCCDDCDDDDCC,131,-460,200,0.655,-2.3,0,"[1, 0, 0]",True,101,4,97,5,94,1,3,46,50,2,3,51,43,1
904,5,13,4,"First by Stein and Rapoport: 0.05: (D, D)",First by Anonymous,CCCCDCCDCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,591,460,200,2.955,2.3,1,"[1, 0, 0]",True,9,4,5,97,94,4,0,1,4,3,93,0,94,0
904,13,5,4,First by Anonymous,"First by Stein and Rapoport: 0.05: (D, D)",CCDDCCDCDDCCDDCDCDCDCDDCDCCDCDDDCCCCDDCCCCDCCCCCDCDDCCCCDDDCDDDDDDDDDCDDDCCCDCCDCCCDDDDCCCCDDCDCDDDDCCCCCDCCDCCDCDCCDCCDCDDCCDCCCDCCCDDCDDCDDCDCCDDDDDCDCDCCDDCDCDCDCCDDCCDCCCDDDCDCDDCDDDCCDCCDDCDDDDCC,131,-460,200,0.655,-2.3,0,"[1, 0, 0]",True,101,4,97,5,94,1,3,46,50,2,3,51,43,1
905,5,13,5,"First by Stein and Rapoport: 0.05: (D, D)",First by Anonymous,CCCCDCCDCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,591,460,200,2.955,2.3,1,"[1, 0, 0]",True,9,4,5,97,94,4,0,1,4,3,93,0,94,0
905,13,5,5,First by Anonymous,"First by Stein and Rapoport: 0.05: (D, D)",CCDDCCDCDDCCDDCDCDCDCDDCDCCDCDDDCCCCDDCCCCDCCCCCDCDDCCCCDDDCDDDDDDDDDCDDDCCCDCCDCCCDDDDCCCCDDCDCDDDDCCCCCDCCDCCDCDCCDCCDCDDCCDCCCDCCCDDCDDCDDCDCCDDDDDCDCDCCDDCDCDCDCCDDCCDCCCDDDCDCDDCDDDCCDCCDDCDDDDCC,131,-460,200,0.655,-2.3,0,"[1, 0, 0]",True,101,4,97,5,94,1,3,46,50,2,3,51,43,1
906,5,13,6,"First by Stein and Rapoport: 0.05: (D, D)",First by Anonymous,CCCCDCCDCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,591,460,200,2.955,2.3,1,"[1, 0, 0]",True,9,4,5,97,94,4,0,1,4,3,93,0,94,0
906,13,5,6,First by Anonymous,"First by Stein and Rapoport: 0.05: (D, D)",CCDDCCDCDDCCDDCDCDCDCDDCDCCDCDDDCCCCDDCCCCDCCCCCDCDDCCCCDDDCDDDDDDDDDCDDDCCCDCCDCCCDDDDCCCCDDCDCDDDDCCCCCDCCDCCDCDCCDCCDCDDCCDCCCDCCCDDCDDCDDCDCCDDDDDCDCDCCDDCDCDCDCCDDCCDCCCDDDCDCDDCDDDCCDCCDDCDDDDCC,131,-460,200,0.655,-2.3,0,"[1, 0, 0]",True,101,4,97,5,94,1,3,46,50,2,3,51,43,1
907,5,13,7,"First by Stein and Rapoport: 0.05: (D, D)",First by Anonymous,CCCCDCCDCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,591,460,200,2.955,2.3,1,"[1, 0, 0]",True,9,4,5,97,94,4,0,1,4,3,93,0,94,0
907,13,5,7,First by Anonymous,"First by Stein and Rapoport: 0.05: (D, D)",CCDDCCDCDDCCDDCDCDCDCDDCDCCDCDDDCCCCDDCCCCDCCCCCDCDDCCCCDDDCDDDDDDDDDCDDDCCCDCCDCCCDDDDCCCCDDCDCDDDDCCCCCDCCDCCDCDCCDCCDCDDCCDCCCDCCCDDCDDCDDCDCCDDDDDCDCDCCDDCDCDCDCCDDCCDCCCDDDCDCDDCDDDCCDCCDDCDDDDCC,131,-460,200,0.655,-2.3,0,"[1, 0, 0]",True,101,4,97,5,94,1,3,46,50,2,3,51,43,1
908,5,13,8,"First by Stein and Rapoport: 0.05: (D, D)",First by Anonymous,CCCCDCCDCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,591,460,200,2.955,2.3,1,"[1, 0, 0]",True,9,4,5,97,94,4,0,1,4,3,93,0,94,0
908,13,5,8,First by Anonymous,"First by Stein and Rapoport: 0.05: (D, D)",CCDDCCDCDDCCDDCDCDCDCDDCDCCDCDDDCCCCDDCCCCDCCCCCDCDDCCCCDDDCDDDDDDDDDCDDDCCCDCCDCCCDDDDCCCCDDCDCDDDDCCCCCDCCDCCDCDCCDCCDCDDCCDCCCDCCCDDCDDCDDCDCCDDDDDCDCDCCDDCDCDCDCCDDCCDCCCDDDCDCDDCDDDCCDCCDDCDDDDCC,131,-460,200,0.655,-2.3,0,"[1, 0, 0]",True,101,4,97,5,94,1,3,46,50,2,3,51,43,1
909,5,13,9,"First by Stein and Rapoport: 0.05: (D, D)",First by Anonymous,CCCCDCCDCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,591,460,200,2.955,2.3,1,"[1, 0, 0]",True,9,4,5,97,94,4,0,1,4,3,93,0,94,0
909,13,5,9,First by Anonymous,"First by Stein and Rapoport: 0.05: (D, D)",CCDDCCDCDDCCDDCDCDCDCDDCDCCDCDDDCCCCDDCCCCDCCCCCDCDDCCCCDDDCDDDDDDDDDCDDDCCCDCCDCCCDDDDCCCCDDCDCDDDDCCCCCDCCDCCDCDCCDCCDCDDCCDCCCDCCCDDCDDCDDCDCCDDDDDCDCDCCDDCDCDCDCCDDCCDCCCDDDCDCDDCDDDCCDCCDDCDDDDCC,131,-460,200,0.655,-2.3,0,"[1, 0, 0]",True,101,4,97,5,94,1,3,46,50,2,3,51,43,1
910,5,14,0,"First by Stein and Rapoport: 0.05: (D, D)",Random: 0.5,CCCCCDCDCCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,602,470,200,3.01,2.35,1,"[1, 0, 0]",True,10,4,6,100,90,4,0,2,4,3,96,0,90,0
910,14,5,0,Random: 0.5,"First by Stein and Rapoport: 0.05: (D, D)",CDDCDCDCCDDCCDDDCDCDCDCCCCCCDCDCCDDCCCCCCCDCDCCCCDCCDCDDCCDCCDDDDCCCDCDCDCCDDDCCDDCDDCCCCDDCCCCCDCDDCDDDDCCDCDDCDDCCDDDDDCDDDDDDCCCDDDCDDDDDDCDDDDCCDCDDCDDDCDCDCCDCDCCCCCCDCCCDCDDCCDCCCDDCDCCCDDCCCCDC,132,-470,200,0.66,-2.35,0,"[1, 0, 0]",True,104,4,100,6,90,0,4,52,47,3,3,48,42,1
911,5,14,1,"First by Stein and Rapoport: 0.05: (D, D)",Random: 0.5,CCCCCDCDCCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,602,470,200,3.01,2.35,1,"[1, 0, 0]",True,10,4,6,100,90,4,0,2,4,3,96,0,90,0
911,14,5,1,Random: 0.5,"First by Stein and Rapoport: 0.05: (D, D)",CDDCDCDCCDDCCDDDCDCDCDCCCCCCDCDCCDDCCCCCCCDCDCCCCDCCDCDDCCDCCDDDDCCCDCDCDCCDDDCCDDCDDCCCCDDCCCCCDCDDCDDDDCCDCDDCDDCCDDDDDCDDDDDDCCCDDDCDDDDDDCDDDDCCDCDDCDDDCDCDCCDCDCCCCCCDCCCDCDDCCDCCCDDCDCCCDDCCCCDC,132,-470,200,0.66,-2.35,0,"[1, 0, 0]",True,104,4,100,6,90,0,4,52,47,3,3,48,42,1
912,5,14,2,"First by Stein and Rapoport: 0.05: (D, D)",Random: 0.5,CCCCCDCDCCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,602,470,200,3.01,2.35,1,"[1, 0, 0]",True,10,4,6,100,90,4,0,2,4,3,96,0,90,0
912,14,5,2,Random: 0.5,"First by Stein and Rapoport: 0.05: (D, D)",CDDCDCDCCDDCCDDDCDCDCDCCCCCCDCDCCDDCCCCCCCDCDCCCCDCCDCDDCCDCCDDDDCCCDCDCDCCDDDCCDDCDDCCCCDDCCCCCDCDDCDDDDCCDCDDCDDCCDDDDDCDDDDDDCCCDDDCDDDDDDCDDDDCCDCDDCDDDCDCDCCDCDCCCCCCDCCCDCDDCCDCCCDDCDCCCDDCCCCDC,132,-470,200,0.66,-2.35,0,"[1, 0, 0]",True,104,4,100,6,90,0,4,52,47,3,3,48,42,1
913,5,14,3,"First by Stein and Rapoport: 0.05: (D, D)",Random: 0.5,CCCCCDCDCCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,602,470,200,3.01,2.35,1,"[1, 0, 0]",True,10,4,6,100,90,4,0,2,4,3,96,0,90,0
913,14,5,3,Random: 0.5,"First by Stein and Rapoport: 0.05: (D, D)",CDDCDCDCCDDCCDDDCDCDCDCCCCCCDCDCCDDCCCCCCCDCDCCCCDCCDCDDCCDCCDDDDCCCDCDCDCCDDDCCDDCDDCCCCDDCCCCCDCDDCDDDDCCDCDDCDDCCDDDDDCDDDDDDCCCDDDCDDDDDDCDDDDCCDCDDCDDDCDCDCCDCDCCCCCCDCCCDCDDCCDCCCDDCDCCCDDCCCCDC,132,-470,200,0.66,-2.35,0,"[1, 0, 0]",True,104,4,100,6,90,0,4,52,47,3,3,48,42,1
914,5,14,4,"First by Stein and Rapoport: 0.05: (D, D)",Random: 0.5,CCCCCDCDCCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,602,470,200,3.01,2.35,1,"[1, 0, 0]",True,10,4,6,100,90,4,0,2,4,3,96,0,90,0
914,14,5,4,Random: 0.5,"First by Stein and Rapoport: 0.05: (D, D)",CDDCDCDCCDDCCDDDCDCDCDCCCCCCDCDCCDDCCCCCCCDCDCCCCDCCDCDDCCDCCDDDDCCCDCDCDCCDDDCCDDCDDCCCCDDCCCCCDCDDCDDDDCCDCDDCDDCCDDDDDCDDDDDDCCCDDDCDDDDDDCDDDDCCDCDDCDDDCDCDCCDCDCCCCCCDCCCDCDDCCDCCCDDCDCCCDDCCCCDC,132,-470,200,0.66,-2.35,0,"[1, 0, 0]",True,104,4,100,6,90,0,4,52,47,3,3,48,42,1
915,5,14,5,"First by Stein and Rapoport: 0.05: (D, D)",Random: 0.5,CCCCCDCDCCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,602,470,200,3.01,2.35,1,"[1, 0, 0]",True,10,4,6,100,90,4,0,2,4,3,96,0,90,0
915,14,5,5,Random: 0.5,"First by Stein and Rapoport: 0.05: (D, D)",CDDCDCDCCDDCCDDDCDCDCDCCCCCCDCDCCDDCCCCCCCDCDCCCCDCCDCDDCCDCCDDDDCCCDCDCDCCDDDCCDDCDDCCCCDDCCCCCDCDDCDDDDCCDCDDCDDCCDDDDDCDDDDDDCCCDDDCDDDDDDCDDDDCCDCDDCDDDCDCDCCDCDCCCCCCDCCCDCDDCCDCCCDDCDCCCDDCCCCDC,132,-470,200,0.66,-2.35,0,"[1, 0, 0]",True,104,4,100,6,90,0,4,52,47,3,3,48,42,1
916,5,14,6,"First by Stein and Rapoport: 0.05: (D, D)",Random: 0.5,CCCCCDCDCCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,602,470,200,3.01,2.35,1,"[1, 0, 0]",True,10,4,6,100,90,4,0,2,4,3,96,0,90,0
916,14,5,6,Random: 0.5,"First by Stein and Rapoport: 0.05: (D, D)",CDDCDCDCCDDCCDDDCDCDCDCCCCCCDCDCCDDCCCCCCCDCDCCCCDCCDCDDCCDCCDDDDCCCDCDCDCCDDDCCDDCDDCCCCDDCCCCCDCDDCDDDDCCDCDDCDDCCDDDDDCDDDDDDCCCDDDCDDDDDDCDDDDCCDCDDCDDDCDCDCCDCDCCCCCCDCCCDCDDCCDCCCDDCDCCCDDCCCCDC,132,-470,200,0.66,-2.35,0,"[1, 0, 0]",True,104,4,100,6,90,0,4,52,47,3,3,48,42,1
917,5,14,7,"First by Stein and Rapoport: 0.05: (D, D)",Random: 0.5,CCCCCDCDCCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,602,470,200,3.01,2.35,1,"[1, 0, 0]",True,10,4,6,100,90,4,0,2,4,3,96,0,90,0
917,14,5,7,Random: 0.5,"First by Stein and Rapoport: 0.05: (D, D)",CDDCDCDCCDDCCDDDCDCDCDCCCCCCDCDCCDDCCCCCCCDCDCCCCDCCDCDDCCDCCDDDDCCCDCDCDCCDDDCCDDCDDCCCCDDCCCCCDCDDCDDDDCCDCDDCDDCCDDDDDCDDDDDDCCCDDDCDDDDDDCDDDDCCDCDDCDDDCDCDCCDCDCCCCCCDCCCDCDDCCDCCCDDCDCCCDDCCCCDC,132,-470,200,0.66,-2.35,0,"[1, 0, 0]",True,104,4,100,6,90,0,4,52,47,3,3,48,42,1
918,5,14,8,"First by Stein and Rapoport: 0.05: (D, D)",Random: 0.5,CCCCCDCDCCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,602,470,200,3.01,2.35,1,"[1, 0, 0]",True,10,4,6,100,90,4,0,2,4,3,96,0,90,0
918,14,5,8,Random: 0.5,"First by Stein and Rapoport: 0.05: (D, D)",CDDCDCDCCDDCCDDDCDCDCDCCCCCCDCDCCDDCCCCCCCDCDCCCCDCCDCDDCCDCCDDDDCCCDCDCDCCDDDCCDDCDDCCCCDDCCCCCDCDDCDDDDCCDCDDCDDCCDDDDDCDDDDDDCCCDDDCDDDDDDCDDDDCCDCDDCDDDCDCDCCDCDCCCCCCDCCCDCDDCCDCCCDDCDCCCDDCCCCDC,132,-470,200,0.66,-2.35,0,"[1, 0, 0]",True,104,4,100,6,90,0,4,52,47,3,3,48,42,1
919,5,14,9,"First by Stein and Rapoport: 0.05: (D, D)",Random: 0.5,CCCCCDCDCCDDCCDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,602,470,200,3.01,2.35,1,"[1, 0, 0]",True,10,4,6,100,90,4,0,2,4,3,96,0,90,0
